contract_id,label,text,clause_type_attention,review_sensitive_category_score,category_absence_rate,category_absence_prevalence,short_clause_signal,late_document_position,no_numbering_signal,layout_irregularity,layout_irregularity_proxy,scope_note,nearest_clause_similarity,nearest_reference_label,nearest_reference_contract_id,reference_match_scope,semantic_deviation,semantic_deviation_from_reference,clause_type_attention_norm,category_absence_rate_norm,layout_irregularity_norm,semantic_deviation_norm,proxy_risk_score,proxy_review_priority_score,score_interpretation,proxy_priority_band
ADAPTIMMUNETHERAPEUTICSPLC_04_06_2017-EX-10.11-STRATEGIC ALLIANCE AGREEMENT,Joint Ip Ownership,"If Adaptimmune elects not to file in the United States or not to maintain an application or patent arising from any jointly-owned Invention, Adaptimmune will promptly notify MD Anderson within reasonable time for MD Anderson to file, prosecute or maintain such application or patent, and MD Anderson will have the right to file, prosecute or maintain such application or patent, at MD Anderson's expense. MD Anderson will keep Adaptimmune reasonably informed of all such material preparations, material filings, material prosecution, material maintenance, material enforcement and defense it makes in relation to any jointly-owned Invention.",1.0,1.0,0.9098039215686274,0.9098039215686274,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.45894843339920044,Joint Ip Ownership,MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT,same_label_different_contract,0.5410515666007996,0.5410515666007996,0.9999999985714286,0.9253393654481379,0.33333333299999995,0.6538536263126168,0.7614649141116172,0.7614649141116172,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
MACROGENICSINC_08_02_2013-EX-10-COLLABORATION AGREEMENT,Joint Ip Ownership,"Without limiting the generality of the foregoing, MacroGenics shall prosecute and maintain Jointly Owned Patents using outside counsel acceptable to Green Cross, and shall instruct such counsel to provide copies of correspondence and filings directly to Green Cross and otherwise permit Green Cross to participate with MacroGenics in any of the activities of such counsel with respect to the Patent and Trademark Prosecution of such Jointly Owned Patents.",1.0,1.0,0.9098039215686274,0.9098039215686274,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.47071409225463867,Joint Ip Ownership,Microgenics Corporation - Collaborative Development and Commercialization Agreement,same_label_different_contract,0.5292859077453613,0.5292859077453613,0.9999999985714286,0.9253393654481379,0.33333333299999995,0.6396349902463164,0.7579102550950422,0.7579102550950422,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
MANUFACTURERSSERVICESLTD_06_05_2000-EX-10.14-OUTSOURCING AGREEMENT,Insurance,"Where possible, MSL will be jointly insured with respect to the IBM owned tooling for its interest.",1.0,1.0,0.6745098039215687,0.6745098039215687,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.4677659869194031,Insurance,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,same_label_different_contract,0.5322340130805969,0.5322340130805969,0.9999999985714286,0.6538461530917161,0.6666666659999999,0.6431977347863265,0.7575943047409393,0.7575943047409393,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
"FOUNDATIONMEDICINE,INC_02_02_2015-EX-10.2-Collaboration Agreement",Audit Rights,"Promptly upon expiry of such Work Stream, other than the Molecular Information Platform Program, FMI shall provide a final written report summarizing its activities under such Work Stream and the results thereof.",1.0,1.0,0.580392156862745,0.580392156862745,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.38034510612487793,Audit Rights,VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT,same_label_different_contract,0.6196548938751221,0.6196548938751221,0.9999999985714286,0.5452488681491472,0.6666666659999999,0.7488446606308784,0.756856714966435,0.756856714966435,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,Non-Compete,"During the Appointment, the Executive may not accept any employment with or appointment to any office, whether paid or unpaid, in relation to anybody, whether corporate or not (other than a Group Company), or directly or indirectly be interested in any manner in any other business except:",1.0,1.0,0.7666666666666666,0.7666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.33902543783187866,Non-Compete,TUNIUCORP_03_06_2014-EX-10-COOPERATION AGREEMENT,same_label_different_contract,0.6609745621681213,0.6609745621681213,0.9999999985714286,0.7601809945979812,0.33333333299999995,0.79877890851763,0.7564066419503314,0.7564066419503314,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
"PACIRA PHARMACEUTICALS, INC. - A_R STRATEGIC LICENSING, DISTRIBUTION AND MARKETING AGREEMENT",Uncapped Liability,"Any and all liability of EKR to PPI howsoever arising in respect of this Agreement, the Transition Services and Inventory Agreement or the Supply Agreement and their performance in contract tort or otherwise shall be limited (except for death or personal injury caused by the negligence of EKR or its employees while acting in the course of their employment, and except in relation to any specified payment, lump sum, milestone or royalty payment unpaid) to [**] US Dollars ($[**]); provided however that such limitation shall not apply to the extent that PPI or any PPI Indemnified Party is required to pay in excess of such amount to a third party in respect of a final judgment or order obtained by the third party.",1.0,1.0,0.7823529411764706,0.7823529411764706,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5860117077827454,Uncapped Liability,IdeanomicsInc_20160330_10-K_EX-10.26_9512211_EX-10.26_Content License Agreement,same_label_different_contract,0.41398829221725464,0.41398829221725464,0.9999999985714286,0.7782805420884094,0.6666666659999999,0.5002994158727122,0.752978322261709,0.752978322261709,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
TRICITYBANKSHARESCORP_05_15_1998-EX-10-OUTSOURCING AGREEMENT,Source Code Escrow,M&I shall be responsible for the cost of maintaining and updating the source code escrow including any fees to be paid to DSI.,1.0,1.0,0.9745098039215686,0.9745098039215686,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5538128614425659,Source Code Escrow,TELKOMSALTD_01_30_2003-EX-10-LICENCE AND MAINTENANCE AGREEMENT,same_label_different_contract,0.4461871385574341,0.4461871385574341,0.9999999985714286,0.9999999988461539,0.33333333299999995,0.5392112765250485,0.7514694850142292,0.7514694850142292,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
LECLANCHÉ S.A. - JOINT DEVELOPMENT AND MARKETING AGREEMENT,Insurance,Oak Ridge shall arrange product liability and warranty insurance.,1.0,1.0,0.6745098039215687,0.6745098039215687,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.49393630027770996,Insurance,FuseMedicalInc_20190321_10-K_EX-10.43_11575454_EX-10.43_Distributor Agreement,same_label_different_contract,0.50606369972229,0.50606369972229,0.9999999985714286,0.6538461530917161,0.6666666659999999,0.61157127289798,0.7496876892688525,0.7496876892688525,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
AimmuneTherapeuticsInc_20200205_8-K_EX-10.3_11967170_EX-10.3_Development Agreement,Non-Compete,"Aimmune covenants that it will not research or develop (including Develop) the Antibody itself, including not developing any modification, variant, fragment, progeny or derivatives of such Antibody, in each case, in a way that would produce a molecule that is neither the Antibody nor a molecule that falls within the definition of a Product.",1.0,1.0,0.7666666666666666,0.7666666666666666,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.3777368366718292,Non-Compete,BerkshireHillsBancorpInc_20120809_10-Q_EX-10.16_7708169_EX-10.16_Endorsement Agreement,same_label_different_contract,0.6222631633281708,0.6222631633281708,0.9999999985714286,0.7601809945979812,0.33333333299999995,0.7519967182055043,0.7447110943722999,0.7447110943722999,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
VERICELCORP_08_06_2019-EX-10.10-SUPPLY AGREEMENT,Warranty Duration,"Vericel shall be deemed to have accepted such shipment of Product as Conforming Product and any shortage in quantity if it does not provide Rejection Notice within [***] after receipt of delivery describing the reasons for such rejections in reasonable detail, provided, however, that such [***] period shall not apply to any Latent Defects, in which case Vericel shall notify MediWound of any such failure as soon as reasonably possible, but in any event within [***] after the Latent Defect is confirmed by Vericel and prior to expiration of the shelf-life for such Product.",1.0,1.0,0.8529411764705882,0.8529411764705882,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.6838184595108032,Warranty Duration,UpjohnInc_20200121_10-12G_EX-2.6_11948692_EX-2.6_Manufacturing Agreement_ Supply Agreement,same_label_different_contract,0.3161815404891968,0.3161815404891968,0.9999999985714286,0.8597285057953359,0.6666666659999999,0.3821013085898839,0.7437907863677335,0.7437907863677335,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,Insurance,"Supplier and its Subcontractors shalt pay any and all costs which are incurred by Bank of America as a result of any such deductibles or self-insured retentions to the extent that Bank of America is named as an ""Additional Insured,"" and to the same extent as if the policies contained no deductibles or self-insured retention.",1.0,1.0,0.6745098039215687,0.6745098039215687,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.5151112675666809,Insurance,"FTENETWORKS,INC_02_18_2016-EX-99.4-STRATEGIC ALLIANCE AGREEMENT",same_label_different_contract,0.4848887324333191,0.4848887324333191,0.9999999985714286,0.6538461530917161,0.6666666659999999,0.5859816176736549,0.7432902754627713,0.7432902754627713,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
GOLDRESOURCECORP_12_11_2008-EX-10.1-STRATEGIC ALLIANCE AGREEMENT,Most Favored Nation,"The Company shall immediately inform HOC and provide HOC with a copy of any other standstill provisions in any agreement pertaining to the matters set forth in this Article 6, entered into by the Company with another person subsequent to the date hereof, and notwithstanding delivery of such notice and a copy of any such provisions, HOC shall have the full benefit of any materially more favourable terms, in the opinion of HOC, contained in such standstill and Section 6.1 shall be deemed to be amended accordingly.",1.0,1.0,0.9450980392156862,0.9450980392156862,0.0,0.0,0.0,0.0,0.0,"Weakly supervised proxy for review prioritization; not expert legal risk, not legal advice, not policy-compliance ground truth.",0.33932769298553467,Most Favored Nation,SENMIAOTECHNOLOGYLTD_02_19_2019-EX-10.5-Collaboration Agreement,same_label_different_contract,0.6606723070144653,0.6606723070144653,0.9999999985714286,0.9660633473016011,0.0,0.798413637343121,0.7411192457326091,0.7411192457326091,Higher value indicates higher weakly supervised review priority; not a validated legal-risk probability.,higher-review-priority
